member_id,filter_index,channel_index,channel_name,kernel_position,signed_weight
2864601_0.437,28,0,bmag,3,-0.030089912936091423
2864601_0.437,28,0,bmag,4,0.07536058872938156
2864601_0.437,28,0,bmag,5,0.007226166315376759
2864601_0.437,28,0,bmag,6,-0.048460982739925385
2864601_0.437,28,0,bmag,7,-0.11494787037372589
2864601_0.437,28,0,bmag,8,-0.1776445060968399
2864601_0.437,28,0,bmag,9,-0.04707527905702591
2864601_0.437,28,0,bmag,10,-0.08373421430587769
2864601_0.437,28,0,bmag,11,0.01685691438615322
2864601_0.437,28,0,bmag,12,-0.07791993021965027
2864601_0.437,28,1,gbdrift,0,-0.4068622291088104
2864601_0.437,28,1,gbdrift,1,-0.43584078550338745
2864601_0.437,28,1,gbdrift,2,-0.3881179988384247
2864601_0.437,28,1,gbdrift,3,-0.4295279085636139
2864601_0.437,28,1,gbdrift,4,-0.635615348815918
2864601_0.437,28,1,gbdrift,5,-0.818644106388092
2864601_0.437,28,1,gbdrift,6,-0.945162296295166
2864601_0.437,28,1,gbdrift,7,-1.051282286643982
2864601_0.437,28,1,gbdrift,8,-1.115190029144287
2864601_0.437,28,1,gbdrift,9,-0.9742167592048645
2864601_0.437,28,1,gbdrift,10,-0.716624915599823
2864601_0.437,28,1,gbdrift,11,-0.4361554682254791
2864601_0.437,28,1,gbdrift,12,-0.30829837918281555
2864601_0.437,28,2,cvdrift,0,-0.09135746955871582
2864601_0.437,28,2,cvdrift,1,-0.22043871879577637
2864601_0.437,28,2,cvdrift,2,-0.10459790378808975
2864601_0.437,28,2,cvdrift,3,-0.277218759059906
2864601_0.437,28,2,cvdrift,4,-0.2742187976837158
2864601_0.437,28,2,cvdrift,5,-0.44977861642837524
2864601_0.437,28,2,cvdrift,6,-0.5276742577552795
2864601_0.437,28,2,cvdrift,7,-0.5050256252288818
2864601_0.437,28,2,cvdrift,8,-0.6905607581138611
2864601_0.437,28,2,cvdrift,9,-0.629909098148346
2864601_0.437,28,2,cvdrift,10,-0.5716947913169861
2864601_0.437,28,2,cvdrift,11,-0.35372358560562134
2864601_0.437,28,2,cvdrift,12,-0.3325878381729126
2864601_0.437,28,3,gbdrift0_over_shat,0,0.011222726665437222
2864601_0.437,28,3,gbdrift0_over_shat,1,-0.1810561716556549
2864601_0.437,28,3,gbdrift0_over_shat,2,-0.031945664435625076
2864601_0.437,28,3,gbdrift0_over_shat,3,-0.18913902342319489
2864601_0.437,28,3,gbdrift0_over_shat,4,-0.09816139936447144
2864601_0.437,28,3,gbdrift0_over_shat,5,-0.2902453541755676
2864601_0.437,28,3,gbdrift0_over_shat,6,-0.38842135667800903
2864601_0.437,28,3,gbdrift0_over_shat,7,-0.7435397505760193
2864601_0.437,28,3,gbdrift0_over_shat,8,-0.9213690161705017
2864601_0.437,28,3,gbdrift0_over_shat,9,-0.6277686953544617
2864601_0.437,28,3,gbdrift0_over_shat,10,-0.4149828255176544
2864601_0.437,28,3,gbdrift0_over_shat,11,-0.39024287462234497
2864601_0.437,28,3,gbdrift0_over_shat,12,-0.2502886950969696
2864601_0.437,28,4,gds2,0,-0.06077681854367256
2864601_0.437,28,4,gds2,1,-0.12246742099523544
2864601_0.437,28,4,gds2,2,0.08170365542173386
2864601_0.437,28,4,gds2,3,0.006753329187631607
2864601_0.437,28,4,gds2,4,-0.08675345033407211
2864601_0.437,28,4,gds2,5,0.01506721694022417
2864601_0.437,28,4,gds2,6,-0.0635872334241867
2864601_0.437,28,4,gds2,7,-0.07054608315229416
2864601_0.437,28,4,gds2,8,-0.043726902455091476
2864601_0.437,28,4,gds2,9,0.055347319692373276
2864601_0.437,28,4,gds2,10,-0.028971731662750244
2864601_0.437,28,4,gds2,11,-0.040576010942459106
2864601_0.437,28,4,gds2,12,-0.055450789630413055
2864601_0.437,28,5,gds21_over_shat,0,0.17158499360084534
2864601_0.437,28,5,gds21_over_shat,1,-0.23659825325012207
2864601_0.437,28,5,gds21_over_shat,2,-0.11506157368421555
2864601_0.437,28,5,gds21_over_shat,3,0.005914569832384586
2864601_0.437,28,5,gds21_over_shat,4,0.05228270962834358
2864601_0.437,28,5,gds21_over_shat,5,0.04538426175713539
2864601_0.437,28,5,gds21_over_shat,6,0.12179722636938095
2864601_0.437,28,5,gds21_over_shat,7,0.03482762724161148
2864601_0.437,28,5,gds21_over_shat,8,-0.016731763258576393
2864601_0.437,28,5,gds21_over_shat,9,-0.14595623314380646
2864601_0.437,28,5,gds21_over_shat,10,-0.1867588758468628
2864601_0.437,28,5,gds21_over_shat,11,-0.16221469640731812
2864601_0.437,28,5,gds21_over_shat,12,-0.17689846456050873
2864601_0.437,28,6,gds22_over_shat_squared,0,-0.04789068177342415
2864601_0.437,28,6,gds22_over_shat_squared,1,-0.0695413127541542
2864601_0.437,28,6,gds22_over_shat_squared,2,-0.011245784349739552
2864601_0.437,28,6,gds22_over_shat_squared,3,0.027070237323641777
2864601_0.437,28,6,gds22_over_shat_squared,4,0.07310854643583298
2864601_0.437,28,6,gds22_over_shat_squared,5,0.13633905351161957
2864601_0.437,28,6,gds22_over_shat_squared,6,0.0422184020280838
2864601_0.437,28,6,gds22_over_shat_squared,7,0.07086672633886337
2864601_0.437,28,6,gds22_over_shat_squared,8,0.06378652900457382
2864601_0.437,28,6,gds22_over_shat_squared,9,-0.09026644378900528
2864601_0.437,28,6,gds22_over_shat_squared,10,0.056796714663505554
2864601_0.437,28,6,gds22_over_shat_squared,11,-0.042180098593235016
2864601_0.437,28,6,gds22_over_shat_squared,12,0.04672223702073097
2864601_0.437,29,0,bmag,0,0.11321117728948593
2864601_0.437,29,0,bmag,1,0.009396368637681007
2864601_0.437,29,0,bmag,2,0.09733409434556961
2864601_0.437,29,0,bmag,3,0.11223378032445908
2864601_0.437,29,0,bmag,4,0.08260345458984375
2864601_0.437,29,0,bmag,5,0.008120858110487461
2864601_0.437,29,0,bmag,6,0.03970510885119438
2864601_0.437,29,0,bmag,7,-0.07229933887720108
2864601_0.437,29,0,bmag,8,-0.12894275784492493
2864601_0.437,29,0,bmag,9,-0.1927105039358139
2864601_0.437,29,0,bmag,10,-0.08405742794275284
2864601_0.437,29,0,bmag,11,-0.10624110698699951
2864601_0.437,29,0,bmag,12,0.016728563234210014
2864601_0.437,29,1,gbdrift,0,0.24626676738262177
2864601_0.437,29,1,gbdrift,1,0.29569754004478455
2864601_0.437,29,1,gbdrift,2,0.23448345065116882
2864601_0.437,29,1,gbdrift,3,0.24150271713733673
2864601_0.437,29,1,gbdrift,4,0.31874996423721313
2864601_0.437,29,1,gbdrift,5,0.3325045108795166
2864601_0.437,29,1,gbdrift,6,0.29147061705589294
2864601_0.437,29,1,gbdrift,7,0.2295389473438263
2864601_0.437,29,1,gbdrift,8,0.18461088836193085
2864601_0.437,29,1,gbdrift,9,0.1494103968143463
2864601_0.437,29,1,gbdrift,10,0.23247960209846497
2864601_0.437,29,1,gbdrift,11,0.2939685583114624
2864601_0.437,29,1,gbdrift,12,0.39810290932655334
2864601_0.437,29,2,cvdrift,0,-0.22381223738193512
2864601_0.437,29,2,cvdrift,1,-0.1125912144780159
2864601_0.437,29,2,cvdrift,2,-0.1203073188662529
2864601_0.437,29,2,cvdrift,3,-0.15417759120464325
2864601_0.437,29,2,cvdrift,4,-0.14773119986057281
2864601_0.437,29,2,cvdrift,5,-0.09023360908031464
2864601_0.437,29,2,cvdrift,6,-0.08084113150835037
2864601_0.437,29,2,cvdrift,7,0.03426263853907585
2864601_0.437,29,2,cvdrift,8,-0.1428455263376236
2864601_0.437,29,2,cvdrift,9,-0.07572368532419205
2864601_0.437,29,2,cvdrift,10,-0.031767744570970535
2864601_0.437,29,2,cvdrift,11,0.04528877139091492
2864601_0.437,29,2,cvdrift,12,0.12968195974826813
2864601_0.437,29,3,gbdrift0_over_shat,0,0.4179932773113251
2864601_0.437,29,3,gbdrift0_over_shat,1,0.4228568375110626
2864601_0.437,29,3,gbdrift0_over_shat,2,0.13867038488388062
2864601_0.437,29,3,gbdrift0_over_shat,3,0.21178720891475677
2864601_0.437,29,3,gbdrift0_over_shat,4,0.6212199926376343
2864601_0.437,29,3,gbdrift0_over_shat,5,0.7400826811790466
2864601_0.437,29,3,gbdrift0_over_shat,6,0.895214319229126
2864601_0.437,29,3,gbdrift0_over_shat,7,1.0993634462356567
2864601_0.437,29,3,gbdrift0_over_shat,8,1.065609335899353
2864601_0.437,29,3,gbdrift0_over_shat,9,1.0191469192504883
2864601_0.437,29,3,gbdrift0_over_shat,10,0.7669467926025391
2864601_0.437,29,3,gbdrift0_over_shat,11,0.6016154885292053
2864601_0.437,29,3,gbdrift0_over_shat,12,0.6656164526939392
2864601_0.437,29,4,gds2,0,0.028695199638605118
2864601_0.437,29,4,gds2,1,-0.03752252086997032
2864601_0.437,29,4,gds2,2,-0.09551377594470978
2864601_0.437,29,4,gds2,3,0.10629865527153015
2864601_0.437,29,4,gds2,4,0.10514848679304123
2864601_0.437,29,4,gds2,5,0.03514622524380684
2864601_0.437,29,4,gds2,6,-0.0660291463136673
2864601_0.437,29,4,gds2,7,0.03433696925640106
2864601_0.437,29,4,gds2,8,-0.018946869298815727
2864601_0.437,29,4,gds2,9,0.090462826192379
2864601_0.437,29,4,gds2,10,-0.016266927123069763
2864601_0.437,29,4,gds2,11,0.07706735283136368
2864601_0.437,29,4,gds2,12,-0.054551735520362854
2864601_0.437,29,5,gds21_over_shat,0,-0.0688169077038765
2864601_0.437,29,5,gds21_over_shat,1,0.11003457009792328
2864601_0.437,29,5,gds21_over_shat,2,0.025123193860054016
2864601_0.437,29,5,gds21_over_shat,3,-0.08359859883785248
2864601_0.437,29,5,gds21_over_shat,4,-0.13479596376419067
2864601_0.437,29,5,gds21_over_shat,5,0.029318898916244507
2864601_0.437,29,5,gds21_over_shat,6,0.05813521519303322
2864601_0.437,29,5,gds21_over_shat,7,-0.026315705850720406
2864601_0.437,29,5,gds21_over_shat,8,-0.1552102416753769
2864601_0.437,29,5,gds21_over_shat,9,-0.07684028893709183
2864601_0.437,29,5,gds21_over_shat,10,-0.15368330478668213
2864601_0.437,29,5,gds21_over_shat,11,-0.04528368264436722
2864601_0.437,29,5,gds21_over_shat,12,-0.16804295778274536
2864601_0.437,29,6,gds22_over_shat_squared,0,-0.019246384501457214
2864601_0.437,29,6,gds22_over_shat_squared,1,-0.10968687385320663
2864601_0.437,29,6,gds22_over_shat_squared,2,-0.03481931984424591
2864601_0.437,29,6,gds22_over_shat_squared,3,-0.0722469761967659
2864601_0.437,29,6,gds22_over_shat_squared,4,-0.007223968859761953
2864601_0.437,29,6,gds22_over_shat_squared,5,-0.12750686705112457
2864601_0.437,29,6,gds22_over_shat_squared,6,-0.07509128004312515
2864601_0.437,29,6,gds22_over_shat_squared,7,-0.0505216158926487
2864601_0.437,29,6,gds22_over_shat_squared,8,-0.03152432665228844
2864601_0.437,29,6,gds22_over_shat_squared,9,-0.049342840909957886
2864601_0.437,29,6,gds22_over_shat_squared,10,0.014241243712604046
2864601_0.437,29,6,gds22_over_shat_squared,11,-0.10011669248342514
2864601_0.437,29,6,gds22_over_shat_squared,12,0.004234525375068188
2864601_0.371,0,0,bmag,0,-0.36039572954177856
2864601_0.371,0,0,bmag,1,-0.5449212789535522
2864601_0.371,0,0,bmag,2,-0.3229525089263916
2864601_0.371,0,1,gbdrift,0,-0.27832308411598206
2864601_0.371,0,1,gbdrift,1,0.23470009863376617
2864601_0.371,0,1,gbdrift,2,-0.01291143149137497
2864601_0.371,0,2,cvdrift,0,-0.37973108887672424
2864601_0.371,0,2,cvdrift,1,-0.045858219265937805
2864601_0.371,0,2,cvdrift,2,-0.28383687138557434
2864601_0.371,0,3,gbdrift0_over_shat,0,-1.2181779146194458
2864601_0.371,0,3,gbdrift0_over_shat,1,-1.0875000953674316
2864601_0.371,0,3,gbdrift0_over_shat,2,-1.045082449913025
2864601_0.371,0,4,gds2,0,-0.12357889115810394
2864601_0.371,0,4,gds2,1,-0.13079191744327545
2864601_0.371,0,4,gds2,2,0.10027199983596802
2864601_0.371,0,5,gds21_over_shat,0,0.23510921001434326
2864601_0.371,0,5,gds21_over_shat,1,0.34745123982429504
2864601_0.371,0,5,gds21_over_shat,2,0.40187421441078186
2864601_0.371,0,6,gds22_over_shat_squared,0,-0.034471623599529266
2864601_0.371,0,6,gds22_over_shat_squared,1,-0.249953031539917
2864601_0.371,0,6,gds22_over_shat_squared,2,-0.11339279264211655
2864601_0.371,1,0,bmag,0,0.5355997681617737
2864601_0.371,1,0,bmag,1,0.8127140402793884
2864601_0.371,1,0,bmag,2,0.549411416053772
2864601_0.371,1,1,gbdrift,0,0.9589577913284302
2864601_0.371,1,1,gbdrift,1,0.7014123797416687
2864601_0.371,1,1,gbdrift,2,0.956274151802063
2864601_0.371,1,2,cvdrift,0,-0.582774817943573
2864601_0.371,1,2,cvdrift,1,-0.8913931250572205
2864601_0.371,1,2,cvdrift,2,-0.41758430004119873
2864601_0.371,1,3,gbdrift0_over_shat,0,-0.13769063353538513
2864601_0.371,1,3,gbdrift0_over_shat,1,0.10446581989526749
2864601_0.371,1,3,gbdrift0_over_shat,2,-0.0595833882689476
2864601_0.371,1,4,gds2,0,0.1527615189552307
2864601_0.371,1,4,gds2,1,-0.21220152080059052
2864601_0.371,1,4,gds2,2,0.05073343962430954
2864601_0.371,1,5,gds21_over_shat,0,-0.09857141971588135
2864601_0.371,1,5,gds21_over_shat,1,0.13425025343894958
2864601_0.371,1,5,gds21_over_shat,2,-0.03922269865870476
2864601_0.371,1,6,gds22_over_shat_squared,0,-0.13410204648971558
2864601_0.371,1,6,gds22_over_shat_squared,1,0.11619383841753006
2864601_0.371,1,6,gds22_over_shat_squared,2,-0.0043590618297457695
2864601_0.371,2,0,bmag,0,-0.1178988590836525
2864601_0.371,2,0,bmag,1,0.08584420382976532
2864601_0.371,2,0,bmag,2,-0.15247686207294464
2864601_0.371,2,1,gbdrift,0,0.37090566754341125
2864601_0.371,2,1,gbdrift,1,-0.07315214723348618
2864601_0.371,2,1,gbdrift,2,0.5351191759109497
2864601_0.371,2,2,cvdrift,0,0.3743510842323303
2864601_0.371,2,2,cvdrift,1,0.4435814321041107
2864601_0.371,2,2,cvdrift,2,0.5776160359382629
2864601_0.371,2,3,gbdrift0_over_shat,0,0.13158096373081207
2864601_0.371,2,3,gbdrift0_over_shat,1,0.4790021479129791
2864601_0.371,2,3,gbdrift0_over_shat,2,0.236387699842453
2864601_0.371,2,4,gds2,0,-0.24195243418216705
2864601_0.371,2,4,gds2,1,-0.5021575093269348
2864601_0.371,2,4,gds2,2,-0.1909930258989334
2864601_0.371,2,5,gds21_over_shat,0,-0.3346623182296753
2864601_0.371,2,5,gds21_over_shat,1,-0.16918380558490753
2864601_0.371,2,5,gds21_over_shat,2,-0.2752709686756134
2864601_0.371,2,6,gds22_over_shat_squared,0,0.12755969166755676
2864601_0.371,2,6,gds22_over_shat_squared,1,-0.07482164353132248
2864601_0.371,2,6,gds22_over_shat_squared,2,0.03652361407876015
2864601_0.371,3,0,bmag,0,-0.003286567749455571
2864601_0.371,3,0,bmag,1,-0.04283466935157776
2864601_0.371,3,0,bmag,2,-0.13964398205280304
2864601_0.371,3,1,gbdrift,0,0.16789314150810242
2864601_0.371,3,1,gbdrift,1,0.4062928557395935
2864601_0.371,3,1,gbdrift,2,0.4814559519290924
2864601_0.371,3,2,cvdrift,0,-0.038987401872873306
2864601_0.371,3,2,cvdrift,1,0.42989200353622437
2864601_0.371,3,2,cvdrift,2,0.5769779086112976
2864601_0.371,3,3,gbdrift0_over_shat,0,0.3779093027114868
2864601_0.371,3,3,gbdrift0_over_shat,1,0.37142103910446167
2864601_0.371,3,3,gbdrift0_over_shat,2,0.5374502539634705
2864601_0.371,3,4,gds2,0,0.07236888259649277
2864601_0.371,3,4,gds2,1,-0.20761525630950928
2864601_0.371,3,4,gds2,2,-0.01501564309000969
2864601_0.371,3,5,gds21_over_shat,0,0.285530686378479
2864601_0.371,3,5,gds21_over_shat,1,0.2936645746231079
2864601_0.371,3,5,gds21_over_shat,2,0.23553644120693207
2864601_0.371,3,6,gds22_over_shat_squared,0,-0.21673409640789032
2864601_0.371,3,6,gds22_over_shat_squared,1,-0.14698843657970428
2864601_0.371,3,6,gds22_over_shat_squared,2,0.04461348056793213
2864601_0.371,4,0,bmag,0,-0.45331820845603943
2864601_0.371,4,0,bmag,1,-0.5548374652862549
2864601_0.371,4,0,bmag,2,-0.13044868409633636
2864601_0.371,4,1,gbdrift,0,1.194803237915039
2864601_0.371,4,1,gbdrift,1,0.867835521697998
2864601_0.371,4,1,gbdrift,2,1.124049425125122
2864601_0.371,4,2,cvdrift,0,0.4778288006782532
2864601_0.371,4,2,cvdrift,1,0.07153451442718506
2864601_0.371,4,2,cvdrift,2,0.4053049683570862
2864601_0.371,4,3,gbdrift0_over_shat,0,-0.25392287969589233
2864601_0.371,4,3,gbdrift0_over_shat,1,0.23446156084537506
2864601_0.371,4,3,gbdrift0_over_shat,2,-0.6095041036605835
2864601_0.371,4,4,gds2,0,-0.4617077112197876
2864601_0.371,4,4,gds2,1,-0.3867180645465851
2864601_0.371,4,4,gds2,2,-0.00014965352602303028
2864601_0.371,4,5,gds21_over_shat,0,0.19470036029815674
2864601_0.371,4,5,gds21_over_shat,1,0.34814760088920593
2864601_0.371,4,5,gds21_over_shat,2,0.3198697566986084
2864601_0.371,4,6,gds22_over_shat_squared,0,0.04032282903790474
2864601_0.371,4,6,gds22_over_shat_squared,1,0.03828251734375954
2864601_0.371,4,6,gds22_over_shat_squared,2,-0.01944718137383461
2864601_0.371,5,0,bmag,0,-4.943617386743426e-05
2864601_0.371,5,0,bmag,1,0.18432463705539703
2864601_0.371,5,0,bmag,2,0.23168356716632843
2864601_0.371,5,1,gbdrift,0,-0.258160263299942
2864601_0.371,5,1,gbdrift,1,-0.07169103622436523
2864601_0.371,5,1,gbdrift,2,-0.09642209112644196
2864601_0.371,5,2,cvdrift,0,-0.30524346232414246
2864601_0.371,5,2,cvdrift,1,-0.060643911361694336
2864601_0.371,5,2,cvdrift,2,-0.029051579535007477
2864601_0.371,5,3,gbdrift0_over_shat,0,-0.4802945852279663
2864601_0.371,5,3,gbdrift0_over_shat,1,-0.4047371745109558
2864601_0.371,5,3,gbdrift0_over_shat,2,-0.1788824051618576
2864601_0.371,5,4,gds2,0,0.15105263888835907
2864601_0.371,5,4,gds2,1,-0.18578335642814636
2864601_0.371,5,4,gds2,2,0.14751958847045898
2864601_0.371,5,5,gds21_over_shat,0,-0.27945321798324585
2864601_0.371,5,5,gds21_over_shat,1,0.08818154782056808
2864601_0.371,5,5,gds21_over_shat,2,-0.08055346459150314
2864601_0.371,5,6,gds22_over_shat_squared,0,-0.32714155316352844
2864601_0.371,5,6,gds22_over_shat_squared,1,-0.46576690673828125
2864601_0.371,5,6,gds22_over_shat_squared,2,-0.2528431713581085
2864601_0.371,6,0,bmag,0,0.2729833126068115
2864601_0.371,6,0,bmag,1,0.0598454475402832
2864601_0.371,6,0,bmag,2,0.14143532514572144
2864601_0.371,6,1,gbdrift,0,-0.231707364320755
2864601_0.371,6,1,gbdrift,1,-0.4485200047492981
2864601_0.371,6,1,gbdrift,2,-0.17457817494869232
2864601_0.371,6,2,cvdrift,0,0.15145011246204376
2864601_0.371,6,2,cvdrift,1,-0.18047985434532166
2864601_0.371,6,2,cvdrift,2,0.357416033744812
2864601_0.371,6,3,gbdrift0_over_shat,0,0.895799458026886
2864601_0.371,6,3,gbdrift0_over_shat,1,1.191068410873413
2864601_0.371,6,3,gbdrift0_over_shat,2,1.3265795707702637
2864601_0.371,6,4,gds2,0,0.02403119020164013
2864601_0.371,6,4,gds2,1,0.04761729761958122
2864601_0.371,6,4,gds2,2,-0.07143741101026535
2864601_0.371,6,5,gds21_over_shat,0,0.046635959297418594
2864601_0.371,6,5,gds21_over_shat,1,0.008738568052649498
2864601_0.371,6,5,gds21_over_shat,2,-0.1352284699678421
2864601_0.371,6,6,gds22_over_shat_squared,0,-0.5537263751029968
2864601_0.371,6,6,gds22_over_shat_squared,1,-0.4396384060382843
2864601_0.371,6,6,gds22_over_shat_squared,2,-0.22959798574447632
2864601_0.371,7,0,bmag,0,-0.142055481672287
2864601_0.371,7,0,bmag,1,-0.33914655447006226
2864601_0.371,7,0,bmag,2,-0.05743730440735817
2864601_0.371,7,1,gbdrift,0,0.6622818112373352
2864601_0.371,7,1,gbdrift,1,0.520878791809082
2864601_0.371,7,1,gbdrift,2,0.3004342019557953
2864601_0.371,7,2,cvdrift,0,0.7304472923278809
2864601_0.371,7,2,cvdrift,1,0.530543327331543
2864601_0.371,7,2,cvdrift,2,0.1703880876302719
2864601_0.371,7,3,gbdrift0_over_shat,0,-0.15403178334236145
2864601_0.371,7,3,gbdrift0_over_shat,1,-0.44808661937713623
2864601_0.371,7,3,gbdrift0_over_shat,2,-0.5094841718673706
2864601_0.371,7,4,gds2,0,0.04009969159960747
2864601_0.371,7,4,gds2,1,-0.055763643234968185
2864601_0.371,7,4,gds2,2,-0.09072339534759521
2864601_0.371,7,5,gds21_over_shat,0,-0.17730580270290375
2864601_0.371,7,5,gds21_over_shat,1,-0.01741235889494419
2864601_0.371,7,5,gds21_over_shat,2,-0.19275768101215363
2864601_0.371,7,6,gds22_over_shat_squared,0,-0.22005906701087952
2864601_0.371,7,6,gds22_over_shat_squared,1,-0.6124857664108276
2864601_0.371,7,6,gds22_over_shat_squared,2,-0.4285845160484314
2864601_0.371,8,0,bmag,0,0.03216544911265373
2864601_0.371,8,0,bmag,1,0.2506461441516876
2864601_0.371,8,0,bmag,2,0.02903559058904648
2864601_0.371,8,1,gbdrift,0,-0.5976118445396423
2864601_0.371,8,1,gbdrift,1,-0.498687744140625
2864601_0.371,8,1,gbdrift,2,-0.6946476101875305
2864601_0.371,8,2,cvdrift,0,-0.35320374369621277
2864601_0.371,8,2,cvdrift,1,0.05497889965772629
2864601_0.371,8,2,cvdrift,2,-0.6040001511573792
2864601_0.371,8,3,gbdrift0_over_shat,0,0.04447737708687782
2864601_0.371,8,3,gbdrift0_over_shat,1,0.2400130331516266
2864601_0.371,8,3,gbdrift0_over_shat,2,0.28870099782943726
2864601_0.371,8,4,gds2,0,0.004532337188720703
2864601_0.371,8,4,gds2,1,-0.1331489235162735
2864601_0.371,8,4,gds2,2,0.11147336661815643
2864601_0.371,8,5,gds21_over_shat,0,-0.039580486714839935
2864601_0.371,8,5,gds21_over_shat,1,-0.17786546051502228
2864601_0.371,8,5,gds21_over_shat,2,-0.06663604080677032
2864601_0.371,8,6,gds22_over_shat_squared,0,0.08658496290445328
2864601_0.371,8,6,gds22_over_shat_squared,1,-0.08695603162050247
2864601_0.371,8,6,gds22_over_shat_squared,2,-0.11040085554122925
2864601_0.371,9,0,bmag,0,0.2551257908344269
2864601_0.371,9,0,bmag,1,0.1515028178691864
2864601_0.371,9,0,bmag,2,-0.03753137215971947
2864601_0.371,9,1,gbdrift,0,2.4967575073242188
2864601_0.371,9,1,gbdrift,1,1.856147050857544
2864601_0.371,9,1,gbdrift,2,2.1723968982696533
2864601_0.371,9,2,cvdrift,0,0.5154593586921692
2864601_0.371,9,2,cvdrift,1,0.5552610754966736
2864601_0.371,9,2,cvdrift,2,0.7744508981704712
2864601_0.371,9,3,gbdrift0_over_shat,0,-0.0033371257595717907
2864601_0.371,9,3,gbdrift0_over_shat,1,-0.25360190868377686
2864601_0.371,9,3,gbdrift0_over_shat,2,0.05326014384627342
2864601_0.371,9,4,gds2,0,-0.6999119520187378
2864601_0.371,9,4,gds2,1,-0.6824103593826294
2864601_0.371,9,4,gds2,2,-0.6775522232055664
2864601_0.371,9,5,gds21_over_shat,0,0.19644662737846375
2864601_0.371,9,5,gds21_over_shat,1,0.07066944986581802
2864601_0.371,9,5,gds21_over_shat,2,0.2158380001783371
2864601_0.371,9,6,gds22_over_shat_squared,0,-0.062143515795469284
2864601_0.371,9,6,gds22_over_shat_squared,1,0.04133860021829605
2864601_0.371,9,6,gds22_over_shat_squared,2,0.05224943906068802
2864601_0.371,10,0,bmag,0,-0.009033961221575737
2864601_0.371,10,0,bmag,1,0.19977693259716034
2864601_0.371,10,0,bmag,2,0.24035771191120148
2864601_0.371,10,1,gbdrift,0,0.725071907043457
2864601_0.371,10,1,gbdrift,1,0.7646387815475464
2864601_0.371,10,1,gbdrift,2,1.052459955215454
2864601_0.371,10,2,cvdrift,0,0.3571518659591675
2864601_0.371,10,2,cvdrift,1,0.20216989517211914
2864601_0.371,10,2,cvdrift,2,-0.08896490931510925
2864601_0.371,10,3,gbdrift0_over_shat,0,-0.3779972195625305
2864601_0.371,10,3,gbdrift0_over_shat,1,-0.056163717061281204
2864601_0.371,10,3,gbdrift0_over_shat,2,-0.02379455231130123
2864601_0.371,10,4,gds2,0,-0.08602248877286911
2864601_0.371,10,4,gds2,1,-0.27203673124313354
2864601_0.371,10,4,gds2,2,-0.126779705286026
2864601_0.371,10,5,gds21_over_shat,0,0.07720839232206345
2864601_0.371,10,5,gds21_over_shat,1,0.10768827050924301
2864601_0.371,10,5,gds21_over_shat,2,0.11975796520709991
2864601_0.371,10,6,gds22_over_shat_squared,0,0.013995499350130558
2864601_0.371,10,6,gds22_over_shat_squared,1,-0.22776766121387482
2864601_0.371,10,6,gds22_over_shat_squared,2,0.11409133672714233
2864601_0.371,11,0,bmag,0,-0.09012505412101746
2864601_0.371,11,0,bmag,1,-0.4309065639972687
2864601_0.371,11,0,bmag,2,-0.23989230394363403
2864601_0.371,11,1,gbdrift,0,-1.1544957160949707
2864601_0.371,11,1,gbdrift,1,-0.6490476131439209
2864601_0.371,11,1,gbdrift,2,-1.0658185482025146
2864601_0.371,11,2,cvdrift,0,-0.47039979696273804
2864601_0.371,11,2,cvdrift,1,-0.31277886033058167
2864601_0.371,11,2,cvdrift,2,-0.5431976914405823
2864601_0.371,11,3,gbdrift0_over_shat,0,0.7928296327590942
2864601_0.371,11,3,gbdrift0_over_shat,1,0.7126938700675964
2864601_0.371,11,3,gbdrift0_over_shat,2,0.6572509407997131
2864601_0.371,11,4,gds2,0,-0.0018997590523213148
2864601_0.371,11,4,gds2,1,-0.23995177447795868
2864601_0.371,11,4,gds2,2,-0.04409312084317207
2864601_0.371,11,5,gds21_over_shat,0,0.275861531496048
2864601_0.371,11,5,gds21_over_shat,1,0.04666503518819809
2864601_0.371,11,5,gds21_over_shat,2,0.403734028339386
2864601_0.371,11,6,gds22_over_shat_squared,0,0.052554212510585785
2864601_0.371,11,6,gds22_over_shat_squared,1,-0.06043413281440735
2864601_0.371,11,6,gds22_over_shat_squared,2,-0.12249509990215302
2864601_0.371,12,0,bmag,0,-0.14759214222431183
2864601_0.371,12,0,bmag,1,-0.1629694551229477
2864601_0.371,12,0,bmag,2,-0.06001985818147659
2864601_0.371,12,1,gbdrift,0,0.024603519588708878
2864601_0.371,12,1,gbdrift,1,-0.40283551812171936
2864601_0.371,12,1,gbdrift,2,-0.10670885443687439
2864601_0.371,12,2,cvdrift,0,0.5050089359283447
2864601_0.371,12,2,cvdrift,1,0.4213062822818756
2864601_0.371,12,2,cvdrift,2,0.3632795214653015
2864601_0.371,12,3,gbdrift0_over_shat,0,0.8996774554252625
2864601_0.371,12,3,gbdrift0_over_shat,1,0.6348518133163452
2864601_0.371,12,3,gbdrift0_over_shat,2,1.271167278289795
2864601_0.371,12,4,gds2,0,-0.049164704978466034
2864601_0.371,12,4,gds2,1,-0.34806743264198303
2864601_0.371,12,4,gds2,2,-0.15429531037807465
2864601_0.371,12,5,gds21_over_shat,0,0.11869357526302338
2864601_0.371,12,5,gds21_over_shat,1,0.07984627038240433
2864601_0.371,12,5,gds21_over_shat,2,0.06500841677188873
